,local_id,tweet,primary_emotion,anger,disgust,fear,sadness,happiness,surprise
734,1660358201525583873,من اگه رییس توییتر میشدم اول از همه تمام پزشکا و پرستارا و کسایی که خاطرات پزشکی یا هر تصویر مرتبط با پزشکی توییت میکنن رو ساسپند میکردم,anger,1,1,1,1,0,1
735,1442169169529610247,حبوبات آخرین‌ماه تابستان را هم با افزایش قیمت پشت سر گذاشت تا مجموع رشد قیمت در بعضی اقلام در ‌ماه تابستان به درصد برسد شما ببین تو این اقتصاد به باد هم تورم میخوره,sadness,1,1,1,1,1,1
736,1503443130099589122,رفتم ادکلن بخرم ب فروشنده گفتم فیکه دیگه فک کنم معنی فیک نمیدونست برگشت گفت بله فیک و عالی مطمئن باشین,happiness,0,0,0,0,1,0
737,1660784247928496130,کلا ناتو به نیروی هوایی و دریاییش معروفه ناتو جز تعدادی موشک انداز کوتاه برد هایمارس دوش پرتاب جاولین و استینگر چندتا دونه پدافند اطراف شهرهای مهم اوکراین هیچی هنوز به زلنسکی نداده تانک ها تو راهن اف که تازه نسل چهاره و نه پنج تو راهه و هنوز توان ناتو هم نیومده,anger,1,1,1,1,0,1
738,1654023991512768516,رییس سازمان بورس اکنون مردم مجددا اعتماد کردند و روزانه تقریبا نزدیک به میلیارد تومان ورودی بازار سرمایه است و هنر ما این است منابع را به سمت سرمایه‌گذاری مولد سوق بدهیم,happiness,0,1,0,0,1,1
739,1659472353636634624,حالم از خودم از خودم از خودم از خودم از خودم از خودم از خودم از خودم بهم میخوره کاش بشه بالا بیارم خشم غمی که تو گلو گیر کرده,sadness,1,1,1,1,0,0
740,1632083818503974912,توهین کیانیان به مامورین زحمتکش امنیت با عکس فتوشاپی جناب کیانیان با گذاشتن این استوری دیگه چطور میتونین تو‌چشم یه مامور امنیت که تو سرما و‌گرمای کشنده کشورو از وجود اشرار و دشمنان حفظ کردن نگاه کنین تحلیل شما اینه یه چنین افرادی که جونشون کف دستشونه برای امنیت این مردم چنین,anger,1,1,1,1,0,1
741,1659450857983713281,یک روز دیگه با اعدام شروع شد,sadness,1,1,1,1,0,1
742,1584565396018847745,آخه به بچه مدرسه‌ای چکار دارید حروم‌لقمه‌ها فقط با خوندن خبرش دستام داره میلرزه شماها مگه بچه ندارید خودتون,sadness,1,1,1,1,0,1
743,1527233629306466306, ایراد اتهام به این افراد بعد از بررسی اتهامات در دادگاه عادل دستگاه قضایی ج ا و صدور حکم برائت مصداق جرم افترا است هر چند که تسنیم نام این فرد را به صورت اختصاری ع ش ذکر می کند اما با ذکر نام انجمن جمعیت شناسی ایران عملا هویت او را برای خواننده افشا می کند,sadness,0,1,0,1,0,1
744,1656544521436405760,راننده اتوبوسی در مشهد به کشف حجاب خانمی اعتراض میکنه ولی خانم مزبور پرخاش میکنه و در مقابل راننده اتوبوس رو خاموش میکنه و ادامه نمیده خانم مزیور مجبور به رعایت قانون پوشش میشه همه موظف به پیگیری اجرای قانون کشور هستیم,anger,1,1,1,1,0,0
745,1495475919682744320,محصولات جدید مای‌گیلا ترکیبی از هنر و خلاقیت با چاشنی از نوآوری که طعمی کهن و لذیذ برای شما به ارمغان میاره,happiness,0,0,0,0,1,0
746,1613105011302567936,منتظر باشیم دیگران میز آزادی را حساب کنند و با بهانه ها و توجیهات ذهنی خود از پرداخت هزینه ای که سهم ما است معاف کنیم اصلا منصفانه نیست نسیم آزادی که بر خاک وطن بوزد صورت همه را نوازش می کند بنابراین همه باید سهم خود را برای آزادی بپردازند,anger,1,0,0,1,0,0
747,1655859278316462082,ایرانسل داستانش چیه دو تا پیامت میره یکی نمیره زنگ میزنه قطع میشه بیخودی,surprise,0,0,0,1,0,1
748,1501202598451367937,شب تولدمون شدو کسی بهمون یه تبریک نگفت هیع,sadness,0,0,0,1,0,0
749,1621069723965476864,یادش بخیر دهه فجر بچگیامون چقدر پرشور و پرکار بودیم ,happiness,0,0,0,1,1,0
750,1644747483577188352,حالی درون پرده بسی فتنه می‌رود تا آن زمان که پرده برافتد چه‌ها کنند گر سنگ از این حدیث بنالد عجب مدار صاحبدلان حکایت دل خوش ادا کنند می خور که صد گناه ز اغیار در حجاب بهتر ز طاعتی که به روی و ریا کنند,anger,1,1,1,1,0,0
751,1445583961976045570,با کسی که خوشحالت میکنه صمیمی باش؛ اما با کسی که بدون تو خوشحال نیست صمیمی تر باش,other,0,0,0,0,0,0
752,1473019383882698753,هرسال میگیم از سفره یلدا عکس نزاریم و اینکه عکسی گذاشته نشه دردی رو دوا میکنه پدر شرمنده بچش نمیشه بخاطر یه هندوانه یه جعبه شیرینی کاری ندارم که وظیفه کیه اوضاع رو درست کنه خودمون که میتونیم دست همدیگه رو بگیریم؛ البته که هیچ اجباری هم نیست ببین دلت چی میگه,sadness,1,0,0,1,0,0
753,1657599924182065152,خوابم میاد پس صبح بخیری در کار نیست,sadness,0,0,0,1,0,0
754,1659290682110930947,دیپلماسی عزتمندانه‌تون اینه که طالبان خطاب به رییس‌جمهوری بگه دیگه تکرار نشه,anger,1,1,0,1,0,1
755,1637815702559105025,نوروز آمد؛ زمان عرض تبریک است عیدی دادن و گرفتن سالی دشوار بر ما گذشت ولی با بارقه‌هایی از روشنایی کشته دادیم زخمی دادیم اشک ریختیم اما پیش‌رفتیم نشان دادیم متحد هستیم و می‌دانیم چه نمی‌خواهیم و مهمتر از آن می‌دانیم چه می‌خواهیم این اتحاد ثروت ماست در حفظ آن کوشا باشیم,happiness,0,0,0,1,1,0
756,1621772963597934594,دوستان نزدیک من درجریان هستن که مدتیه فعالیت ندارم چون سوپاپ‌هاشون این روزها فعال شدن نمونش چند استوری اخیر بعضی هنرمندها و فوتبالیست ها که قبل ارسال با یه سرچ ساده میتونستن بفهمن واسه افغانستان و سوریست تومسیر بمونیو,other,0,0,0,0,0,0
757,1647979379010547716,آنچه بعضی رسانه‌های مغرض به ارتباط اذیت و آزار یک چوپان و بردن گوسفندان وی توسط کدام مجاهد در هرات حقیقت نداشته و کذب محض است شیخ صاحب اسلام‌جار والی دلسوز هرات از جمله مسئولین است که شب و روز توصیه‌شان به عموم مجاهدین اینست که با فرد فرد ملت عزتمند هرات رفتار و کردار نیک شود,anger,1,1,0,1,0,0
758,1636643673684295680,وقوع فقره تصادف فوتی در دو روز اول سفرها رئیس مرکز اطلاعات پلیس راهور از روز تا اسفند فقره تصادف فوتی با نفر متوفی و فقره تصادف جرحی با نفر مجروح اتفاق افتاد که آمار بسیار نگران کننده است,sadness,1,1,1,1,0,1
759,1631953314052034562, دروغ حناق نیست وقتی وزیر امور خارجه چشم در چشم دنیا میگوید هیچ معترضی سرکوب یا بازداشت نشده وقتی کلیه امکانات حکومتی روز تمام شلیک به هواپیمای اوکراینی را انکار میکنند آنها بذر مسمومیت دروغ را در جامعه نهادینه میکنند,sadness,1,1,1,1,0,0
760,1637871783658356736,آخرین توییت امسالم را تقدیم میکنم به شهید راه آزادی دختر زیبا و پرامید نیکا شاکرمی او را در گورستان حیات غیب دفن کردند در کنار آرامگاه کسی که به باورهای قدیمی ما غایب از نظر است و زنده در کنار ماست به گمان من نیکای ما هم چنین است زنده و شاداب به تلاش ما برای پیروزی مینگرد,sadness,0,0,1,1,0,0
761,1659459720036626432,لعنت بهتون به اول و آخرتون لعنت به این کثافتی که به زندگی و عمر و جوونی مردم زدین بلاخره اعدام کردین جوونای این مملکت رو توی دادگاه ناعادلانه‌‌ی محکوم کردین و بالای چوبه‌ی دار بردین مردم فراموش نمی‌کنن در همیشه روی یه پاشنه نمی‌چرخه,sadness,1,1,1,1,0,1
762,1634105682747162624,با هجومی از بیماران با علائم متنوع تنفسی و گوارشی خصوصا اسهال و تهوع روبرو شده‌اید احتمال فراوان این تعداد ظرف هفته پیش‌رو بیشتر خواهد شد,fear,1,1,1,1,0,1
763,1637511654492585988,رشتو دفاع مقدس خداحافظی کردیم شهید نزدیک نفر زخمی سهم مجاهدت دسته مابود ساعت شب به بالای ژاژیله رسیدیم از تویوتاها پیاده و سوار اتوبوسها شدیم داخل ماشین گرم بود گرمایی که چندماهی انرا لمس نکرده بودیم همه بچه ها بمحض نشستن بعداز صلواتها خوابیدند فریدون پیش چشمم بود,sadness,0,0,0,1,1,0
764,1644713724324839427,‌ پرستو داشته کاراشو میکرده که با اولین پرواز برگرده ایران ولی تو فرودگاه یهو شنیده که کیومرث پوراحمد خودکشی کرده خانمی اینم انداخته گردن نظام و بدتر عصبانی شده حالا نظرش رو تغییر داده و میخواد بمونه انتقام خودکشی ایشون رو ازمون بگیره درضمن قول داده در کندن گورمون کمک کنه,disgust,1,1,1,1,0,1
765,1450089120248782848,همه احساسات یه مزه‌ای دارن ففط کافی تست‌شون کنی,happiness,0,0,0,0,1,0
766,1637844445960761344,در روز جهانی شادی چگونه شاد باشیم و خودمان خوشحال کنیم,happiness,0,0,0,0,1,0
767,1644956199815618562,به مستوران مگو اسرار مستی حدیث جان مگو با نقش دیوار,surprise,0,0,0,1,0,1
768,1504397785512226817,دو ساعت پیش رفته قرار بوده دقیقه بعد برگرده اگه پاستایی که درست کردم خمیر شه واقعا میکشمش,surprise,1,0,0,0,0,1
769,1633938588533440519, یعنی شماها منظورم رژیم کثیف آمریکاست به دل نگیری عزیزم افغانستان و عراق و خیلی کشورهای دیگر رو نابود کردید میلیون ها بچه زن مرد پیرها و خیلی دیگران رو به قتل رساندید حالا صحبت از تحریم دیگر کشورها میکنید امیدوارم مترجم بهتون بگه که خاک بر سرتون یعنی چی,anger,1,1,1,1,0,1
770,1402358464995864579,هیچوقت جواب قطعی را پیدا نخواهیم کرد هیچوقت خیالمان کاملا راحت نخواهد شد به قول گوردون آلپورت یقینی نصفه و نیمه و شهامتی تمام و کمال برای زندگی کافی است خود را نباید معطل اطمینان کرد باید شک را در آغوش گرفت و شجاعانه زندگی کرد,other,0,0,0,0,0,0
771,1479166727191621634,کاش می‌شد دم غروب تو را به یک استکان چای فلاسکی روی پل عابر پیاده دعوت کرد همینقدر,disgust,1,1,0,1,0,1
772,1660236053863702531,من تو هر کاری توانایی ویژه دارم الا جمع کردن اتاقم,happiness,0,0,0,0,1,0
773,1649183469753323520,تو رو خدا اسم خودتون رو هشتگ نکنید,other,0,0,0,0,0,0
774,1660873677112573952,آدم‌ها گاهی میبرن گاهی میبازن اما گاهی وقت‌ها این برنده بودن و بازنده‌ بودن تبدیل به صفت خود آدم‌ها میشه این دیگه به برد و باخت آدم‌ها مربوط نیست بلکه به روحیه و شخصیت‌شون برمیگرده از آدم‌های بازنده متنفرم,sadness,1,1,0,1,0,0
775,1503309768160645120,شب با لبانت گفتگو کردم این گفتگویی بی الفبا بود بحر طویل بوسه های داغ تنها سخن بر روی لبها بود بوفیران,sadness,1,1,0,1,0,0
776,1631745429439217694,توجیه احمقانه وچرندیات خبرگزاری فارس درمورد ضرب و شتم یک خانم در مقابل مدرسه این زن ساله هیچ فرزندی در مدرسه آبان نداشته او مکررا اقدام به تشویق دانش‌آموزان و عابران به سر دادن شعار‌های ساختارشکنانه می‌کرد,sadness,1,1,1,1,0,1
777,1634832049914941443,جاوید رحمان گزارشگر ویژه حقوق بشر در امور ایران گزارش وضعیت حقوق بشر در ایران در سال را منتشر و به موارد نقض گسترده حقوق بشر در ایران اشاره کرده است خشونت سیستماتیک جمهوری اسلامی علیه شهروندان معترض وضعیت غیر انسانی و غیر بهداشتی بازداشتگاه‌ها شکنجه بدرفتاری و ,sadness,1,1,1,1,0,0
778,1648455691458453505,اوه اوه دیگه زنجیر پاره کردن و علنا دارن تهدید میکنند که یا تجزیه یا میکنیم تون توی گور آیا اون هشتگ نباید ریپورت داده بشه,anger,1,1,1,1,0,1
779,1659552328754647040,قبلا موافق اعدام بودم؛ ولی الان نظرم عوض شده به نظرم اعدام افراد یعنی اینکه اونارو آدم حساب کردیم وگرنه کی یه حیوون رو اعدام می‌کنه با فیلمایی که از جنایت کارای خانه اصفهان دیدم میگم حیف اعدام این گرگ صفت‌ها باید همنشین گرگ بشن اگه به گرگ‌ها برنخوره شرمم شد فیلمشو بزارم,sadness,1,1,1,1,0,0
780,1628972484174176257,اگر طالبان در یازده ماه گذشته میلیارد افغانی از گمرکات جمع‌آوری کرده و نزدیک به دو میلیارد دالر کمک‌های بشردوستانه به افغانستان آمده است پس چرا خط فقر از درصد بالا رفت و چرا سطح زندگی مردم کاهش یافته است,surprise,1,1,1,1,0,1
781,1460544809639231489,اون برات درخواست وام دادم فرمها رو برات می‌فرستم امضا کن با ضامن‌ها صحبت کردم پرونده‌ی فلان رو هم پیگیری کردم که فکر نکنن یادت رفته آسپرین هم برات سفارش دادم داشتی می‌اومدی مدارک پزشکی‌ات رو هم یادت نره بیاری من بخداااا اگه پسر بودی خودم می‌گرفتمت,anger,1,1,1,1,0,0
782,1501792668732567557,هیجان انگیز‌ترین اتفاق امروز اینه که صبح با تعداد زیادی تبریک تولد در لینکدین مواجه شدم,happiness,0,0,0,0,1,1
783,1501500433302441989,والا اگه من جادوگر تر از فرهاد مجیدی بشناسم بازی بدون شکست مگه داریم مگه میشه,sadness,1,1,0,1,0,1
784,1505114694276849664,شعر آخر سالی بورسی ها در آخرین روز معاملات بوی عیدی بوی سود بوی پورتفوی رنگی با اینا سرمایه م رو پول میکنم,disgust,1,1,1,1,1,1
785,1600615233047113728,شما ها خیلی شبیه افراخته و دوستاشین کجاهامون این که هر دو به فکر حذف کردنین حذف برای ما راه حل نیست ما میخواستیم فضا رو بشکنیم اسلحه داشتن کافی نیست وقتی تفنگ دستت میگیرید باید بفهمی‌ به کی نباید شلیک کنی,anger,1,1,1,1,0,1
786,1414636282337181697,آبشار هم با تمام زیبایی و اقتدارش برای رسیدن به مقصود فرو میریزد گاهی باید درخود شکستن را تجربه کرد تا به دریای معرفت رسیـد,sadness,0,0,0,1,0,0
787,1538914277523968005,چه زیبا گفت مولای آزادگان که ملئت بطونکم من‌الحرام هروقت دزدان بیشرفی مثل تو که لباس روحانیت را دزدیدید پسش دادید و بابت این سرقت محکومیت خود را گذراندید میتوانید سردار جهادی را نقد کنید پس خفه شو و مشغول لمباندن لقمه حرامت باش,anger,1,1,0,1,0,1
788,1660480843687636994,من می توانم با تنهایی ام کنار بیایم چون هیچ وقت تنها نیستم در تنهایی بسیار پر هیاهوی خودم زندگی را سر می کنم,other,0,0,0,0,0,0
789,1505676229088849934,جهان چیزی رو که دوس داری بهت نمیده بلکه چیزی که لیاقتش رو داری بهت میده پس ازت می‌خوام خیلی تلاش کنی و یک نسخه ی فوق‌العاده که لایق بهترین ها ست از خودت بسازی از همین الان استارتشو بزن اول ساله و بهترین موقعس اگه آماده خودسازی هستی یک یاعلی منشن بزار برام,happiness,0,0,0,0,1,0
790,1660889962223484928,زندگی قشنگ بود اما تلخش کردن,sadness,1,1,1,1,0,0
791,1568982809230061574,خوبه که تو‌ کشتی بعد مسابقه دوبنده رو با هم عوض نمی‌کنن,anger,1,0,0,0,1,0
792,1496521265942777861,شبا به من یه زنگ بزن بگو آروم بخوابی توو دلیه من,happiness,0,0,0,1,1,0
793,1505466596839792645,تو قرن جدید سه تا آرزو براتون میکنم ک اولیش سلامتیه ک مهم ترین چیزه دومیش عشقه ک مهم ترین داراییه سومیش ک از دوتای بالایی مهمتره پوله پوللل امیدوارم جیبتون همیشه پر پول باشه,happiness,0,0,0,0,1,0
794,1658129279220064256,و درود خدا بر او فرمود کسی که میان خود و خدا اصلاح کند خداوند میان او و مردم را اصلاح خواهد کرد و کسی که امور آخرت را اصلاح کند خدا امور دنیای او را اصلاح خواهد کرد و کسی که از درون جان واعظی دارد خدا را بر او حافظی است حکمت,happiness,0,0,0,0,1,0
795,1622929062065844225,گزارش لحظه‌های نفسگیر؛ آنچه فاجعه زلزله با ترکیه و سوریه کرد ترکیه سوریه زلزله کمک خسارت فاجعه تخریب ساختمان امدادرسانی جامعه‌جهانی,sadness,1,1,1,1,0,1
796,1637200497386958851,دلم میخواد برم و هرررررگز برنگردم مصداق بخوابم و بیدار نشم دلم میخواد مث سگ دلتنگم بشن هممممه‌ی مردم دنیاااااااا خسته کلافه داغون خسته مرده له دست از سرم بردار زندگی دلم نمیخواد پاشم بزار دیگه پانشم,sadness,1,1,0,1,0,0
797,1485704044102529026,وضعیت جوان های نخبه ما الان به چهار دسته تقسیم شده رفتن از ایران دارن میرن از ایران میخواهند در آینده برن از ایران به دلایلی فعلا نمیتونند برن از ایران و متاسفانه فقط محدود به نخبه ها نیست,sadness,1,1,1,1,0,0
798,1644925963988246528,ساقیا جامی به من ده تا بیاسایم دمی,happiness,0,0,0,0,1,0
799,1644795182330662912,شب قدر است از خم توحیدشرابم دادند تشنه لب بودم وآب ازمی نابم دادند العطش گفتم ونوشیدم از آن باده ناب تانجات ازعطش روزحسابم دادند,sadness,0,0,1,1,1,0
800,1505477914623725569,به اعتقاد بنده در استانه سال جدید نه تنها کدورت های واقعی که خط قرمزهایتان را شکانده است کنار نگذارید بلکه همان چند نفری هم که دائما با حسادت و عقده هایشان در هر معاشرتی به شما اسیب میرسانند را هم حذف کنید ارامش گران بهاترین ثروت شماست ارزان نفروشیدش,sadness,1,1,0,1,0,0
801,1435180059929759744,امیدوارم بچه حزب‌الهی‌ها اونقدر در آمریکاستیزی متعصب نشده باشند که لاقل الان بفهمند اگر استکبارستیزی فضیلت محسوب میشود کبر و استکبار روسیه بیشتر از آمریکا نباشه کمتر نیست یا بحث کنید یا بپذیرید,anger,1,1,0,1,0,0
802,1660626433658572803,آیین کلنگ‌زنی یک هزار و واحد مسکن ملی ایلام با حضور وزیر کشور استاندار نمایندگان مجلس و جمعی از مسئولان برگزار شد,happiness,0,0,0,0,1,0
803,1659844862277984256,کاش حالا که کشتنشون حداقل شعور داشتن خانواده هاشونو ول میکردن ولی ندارن وقاحت تا کجا اخه,anger,1,1,1,1,0,1
804,1502513985005961222,اول هفته کلی انرژی همراه,happiness,0,0,0,0,1,0
805,1502002237350031361,چارلزبوکوفسکی در کتاب عامه پسند یه جمله زیبایی داره این جمله برای خودش یه فلسفه هست اونجا که میگه خوشبختی را اگر پیدا کردی زیاد سوال پیچش نکن,happiness,0,0,0,0,1,0
806,1463600331846307842,خیلی وقت‌ها خشونت پنهانه در تو نمی‌دونی و تو نمی‌تونی و من مرد ماچو بهتر از تو می‌فهمم‌ها‌ از طرف پارتنر دوست همکار و خیلی وقتا خیلی آشکاره اتفاقا؛ مثل همه‌وقتایی که مجبور می‌شیم صدامون رو برای گرفتن حقمون بلند کنیم و انگ زن عصبی فلان بهمون می‌زنن,sadness,1,1,0,1,0,0
807,1632768151040536576,آمار میگه سد کشور به ظرفیت میلیون متر مکعب در آستانه پر شدن قرار گرفتند البته زیاد خوشحال نشین حجم آب این سد درصد کل آبیه که الان پشت همه سدهای ایران ذخیره شده,sadness,0,0,1,1,0,0
808,1627778591537745923,شعبان بی‌مخ‌های وابسته به بچه شاه و پس مانده‌های ساواک آقای حسن حبیبی را مورد ضرب و شتم قرار دادند,disgust,1,1,1,1,0,1
809,1657034405624389637,کوله بری و ته لنجی پدیده هایی در مرزهای خاکی و آبی کشورمان هستند که تداومشان به ضرر تولید ملی و توقفشان به ضرر مردم محروم مناطق مرزی است لایحه ساماندهی تجارت مرزی و ایجاد اشتغال پایدار برای مرزنشینان مسیری برای برون رفت از این وضعیت است که بزودی در صحن مجلس بررسی میشود,sadness,0,0,1,1,0,0
810,1387311631550517248,همه چیز هر لحظه داره بهتر و بهتر میشه داریم به فراوانی نزدیک میشیم,happiness,0,0,0,0,1,0
811,1462419367170297863,اخ جون به فصل بهترین و خوشمزه ترین میوه بهشتی جهان نزدیک میشویم,happiness,0,0,0,0,1,0
812,1658832750462263296,صداوسیما علیه حقوق مردم نوری‌قزلجه نماینده مجلس شماری از نمایندگان بخاطر نحوه مواجهه رسانه ملی با موضوع خودروهای شاسی‌بلند به شورای نظارت بر صداوسیما شکایت کردند باید وقتی صداوسیما در امورجاری نمایندگان برای تحت فشار قراردان‌شان ورود می‌کرد از این سازمان شکایت می‌شد,disgust,1,1,1,1,0,1
813,1495802853264347149,بعضی وقتا باید تو دریای خودمون غرق بشیم تا شاید یکی بیاد نجاتمون بده,sadness,1,1,1,1,0,1
814,1613513252754915333, نیکا شاکرمی خودکشی کرد مهسا امینی بیمار بود حدیث نجفی هم منافقین زده کیان پیرفلک هم که منافقین بودن اعترافات اجباری هم راسته مثل مازیار ابراهیمی تجاوز توسط جمهوری اسلامی که بارها از منابع معتبر پخش شدن دروغه شما راست میگین شما که صاف تو دوربین زل زدین گفتین شلیک نکردیم,anger,1,1,1,1,0,1
815,1657645389829353472, باعث شده تمام خریتهایی که چند سال اخیر کردم از صبح هی تو مغزم تکرار بشه ولی بدترینش این بود که دوستی دوروز قبل تولدم تومن ازم قرض گرفت برام تولد سوپرایز گرفت یه کیک و یه کادوی صد تومنی بعدم پولمو پس نداد گفت خرج خودت کردم چرا بهش قرض دادم چون که خرم خرررررررررر,anger,1,1,0,1,0,1
816,1623411750547906560,اون شبی که ترکیه و سوریه زلزله اومد خیلی ها آخرین شامی بود که با هم خوردن خیلی ها آخرین خنده های بود که باهم داشتن خیلی ها از هم کدورت داشتند و نتونستن از هم دیگه معذرت خواهی کنن دنیا کوچیکه و فرصت ها زود گذر,sadness,1,0,1,1,0,0
817,1505520892025131008,این قرن همه ماها می‌میریم نمی دونم تلخه یا شیرین که میدونیم خیلیامون به نیمه قرن هم نیمرسیم قدر همو بدونیم,sadness,1,1,1,1,0,0
818,1504881606762377224,رفتنت برای من آمد نداشت,sadness,0,0,0,1,0,0
819,1466416546323087373,شب وقتی زیبا ست که بدونی یه نفر یه جایی از این دنیا با تصویرسازی آغوش تو به خواب رفته و چقدر زیباتر میشه وقتی که اون یه نفر همونی باشه که تو هم هرشب تو خیال خودت تو آغوشش میگیری,happiness,0,0,0,0,1,0
820,1634624521494986752,انشائالله برسه روزی که راهی بشیم بقیع حرم بسازیم,happiness,0,0,0,0,1,0
821,1635207030213578752,یادداشت آواره‌گی ایران اینترنشنال پس از طلاق از سعودی عربستان ایران توافق ایران‌اینترنشنال نتانیاهو صهیونیستها آمریکا اغتشاشات آشوب دروغ ارباب,anger,1,1,1,1,0,1
822,1618888494868484098,جوان ایرانی با داکتر ذاکرنایک مشاجره لفظی کرد و گفت ما از دین عرب بیزاری ,anger,1,1,0,1,0,0
823,1595108119834947586,آقای علی کریمی چرا اینقدر ناشیانه مطلب میذاری که این جاعشی‌های حرومی با سند تکذیبش کنن چرا داری بی اعتمادی ایجاد می‌کنی فیلم‌های قتل عام جوانرود به‌زودی میاد توروخدا توفقط یکم صبر کن,anger,1,1,0,1,0,1
824,1413963523563134978,در سرزمین من دیگر نوشتن به سبک کافکا محال نیست فقط کافی است خبرهای روزانه خوزستان را بنویسید خودش می شود داستان ناب این جا خطاب به همه کس می نویسیم اما هیچ کس نمی خواند این جا سوژه ای برای خندیدن نیست اما همه وقایع خنده دار است,happiness,0,0,0,0,1,0
825,1646828417143173121,تصاویر راهپیمایی روز قدس مردم در روستاها با اختلاف زیباترین بود,happiness,0,0,0,0,1,0
826,1660797661232914432,عیسی کلانتری رییس پیشین سازمان حفاظت از محیط زیست در گفتگویی با خبرآنلاین گفت خشک شدن دریاچه ارومیه منجر به تخلیه شهر تبریز خواهد شد,fear,1,0,1,1,0,1
827,1655980155515420672,کتایون ریاحی و پانته‌آ بهرام بخاطر کشف حجاب یک میلیون و پانصد هزار تومان جریمه شدن آقای قوه قضائیه ما رو مسخره کردی یا خودتو این احکامی که صادر کردی نه تنها بازدارنده نیست بلکه بیشتر مشوق بی‌حجابیه,anger,1,1,1,1,0,1
828,1644926957891510273,امام باقر علیه السلام درشب قدر تفسیر کارهاسال به سال برای امام معصوم زمان فرود میآید,happiness,0,0,0,0,1,0
829,1659204214181232642,پرسپولیسی‌ها و سپاهانی‌ها و استقلالی‌ها بیآیید و در روز آخر لیگ برای کارخیر آستین بالا بزنید ,happiness,0,0,0,0,1,0
830,1484146992326623232,اگر گذرتون ب بروجرد افتاد حتما از اجیل فروشی برجسته خرید کنید,happiness,0,0,0,0,1,0
831,1505577022361423879,این دولت نمی‌گذارد شعار سال بر زمین بماند جمله غریبانه رهبر انقلاب خدا از دولت لیبرال قبل نگذرد آقا به این دولت برای انجام کار امید بسته ان شائ الله دولت امیدهای جوانه زده در دل مردم و رهبر را ناامید نکند,happiness,0,0,0,0,1,0
832,1582311230319906817,آخه زشت نیست شما با این همه کمالات و جمالات میری چغلی ادم رو میکنی بابا ناسلامتی شما مدیر مملکتی چه خوبه که اگه انتقاد ی از ما میشه به چشم خیرخواهی دوستانه بهش نگاه کنیم و سعی در جبران و بهبود اون نقص کنیم چون اگه جبران نکنیم دشمن ضربه رو از همون جا میزنه,anger,1,1,1,1,0,0
833,1644775516485095426,ترسوهای بزدل کودک کش مستبدان ستمگر و قاتل اسلامی دادخواهان را آزاد کنید,disgust,1,1,1,1,0,1
834,1644966297346637828,خلاصه تحلیل مجله فارن پالیسی؛ توافق ایران با عربستان چیزی فراتراز عادی‌سازی روابط با دولت سعودی است در واقع این بخشی از پروژه بلندمدت رهبر قدرتمند ایران با هدف اخراج آمریکا از معادلات منطقه حضور مقتدر جریان مقاومت احیای تمدن اسلامی و نیز آغاز نظم جدید جهانی است,happiness,0,0,1,0,1,1
835,1622285860564615169,آقا ما قید همه چی رو زدیم مارو بعد از مرگ خاک نکنید که از بازماندگانمون پول زور بگیرید لطفا جسد مارو بسوزونید و خاکسترمون رو به باد بدین مداح پداح هم نیاریداااا اندی یا سندی پخش کنید بجاش,sadness,1,1,1,1,0,0
836,1592919912690765825,میدان میلیونی را تشکیل می‌دهیم هم میهنان گرامی در تهران تمام خیزشهای محله محور را به یکدیگر پیوند داده و این خیزشها را به سوی میدان انقلاب هدایت کنید تا تجمع میلیونی تشکیل شود,happiness,0,0,0,0,1,0
837,1376546836350005251,آینده زیباست من میتوانم زندگی زیباست آینده زیباست حال خوب حس خوب آرامش زندگی عشق لاو مثبت موفقیت محبت شادی شاد خنده ثروت فراوانی پول دلار خداوند خدا پروردگار پیروزی هدف مسافرت طبیعت طبیعت گردی جنگل دریا کوه,happiness,0,0,0,0,1,0
838,1621441960463433728,هر پستی رو آپلود میکنم هم حس رضایت سراغم میاد از اینکه نتیجه کارام به ثمر میشینه هم یه حس نگرانی که آیا جواب میده اصلا خوب شده ارزشش رو داشت,happiness,0,0,0,1,1,0
839,1494038436831019009,آرامش رهایی از طوفان نیست بلکه آرام زندگی کردن در میان طوفان‌هاست کپی,other,0,0,0,0,0,0
840,1504823766853029888,در جمعه آخرین آرزو دارم روزی از همین روزها آنها نباشند و شماها باشید و به خاطرات این روزهای خراب و تنگ بخندید,happiness,0,0,0,1,1,0
841,1627283269837365248,این مزخرفی که به نام اینترنت به ملت میفروشید سرقت اعصاب آرام و پول مردم است به اضافه این اینترنت مزخرف هزینه فیلترشکن هم بهش اضافه کردید که سر خط را بگیربم تهش میرسیم به فروشنده های خودی تمام کسب و کارهای اینترنتی هم ترکوندید و نابود وجدان را چطور بین خودتان معنی میکنید,anger,1,1,1,1,0,1
842,1503854908281401353,مراقب انتخاب هایمان باشیم گاهی یک انتخاب اشتباه عواقب جبران ناپذیری دارد چهارشنبه سوری امن ازدواج طلاق وو,sadness,0,0,1,1,0,0
843,1628916185981980673,تعهد خانواده‌ عبیات مبنی بر عدم برگزاری مراسم سوگواری,sadness,0,0,0,1,0,0
844,1455601278336356353,دو خبر خوب از واکسیناسیون؛ ایران با پوشش ٪ از جمعیت بالای سال با حداقل یک دز واکسن از آمریکا با میزان ٪ پیش افتاد برای اولین بار جمعیت بالای سال به پوشش بیش از ٪ واکسینه کامل به ٪ رسید,happiness,0,1,1,0,1,1
